Cod_sede,Depto,Ciudad,CG,Sede,Juez,comunidad con,Oficina,Categ,Turno,Secc,Comp,Variable,Valor
-1,-1,-1,-1,-1,3,-1,3,7,3,-1,C,RECQUE,3
-1,-1,-1,-1,-1,3,-1,3,7,3,-1,C,NULIDAD,8
-1,-1,-1,-1,-1,3,-1,3,7,3,-1,C,ACYAMP,3
-1,-1,-1,-1,-1,3,-1,3,7,3,-1,C,CASACION,22
-1,-1,-1,-1,-1,3,-1,3,7,3,-1,C,TRTAP,163
-1,-1,-1,-1,-1,3,-1,3,7,3,-1,C,AUDR,5
-1,-1,-1,-1,-1,3,-1,3,7,7,-1,C,RECAPSD,179
-1,-1,-1,-1,-1,3,-1,3,7,7,-1,C,RECAPSI,102
-1,-1,-1,-1,-1,3,-1,3,7,7,-1,C,RECQUE,8
-1,-1,-1,-1,-1,3,-1,3,7,7,-1,C,NULIDAD,5
-1,-1,-1,-1,-1,3,-1,3,7,7,-1,C,ACYAMP,18
-1,-1,-1,-1,-1,3,-1,3,7,7,-1,C,CASACION,34
-1,-1,-1,-1,-1,3,-1,3,7,7,-1,C,TRTAP,133
-1,-1,-1,-1,-1,3,-1,3,7,7,-1,C,AUDR,13
-1,-1,-1,-1,-1,3,-1,4,7,4,-1,C,RECAPSD,181
-1,-1,-1,-1,-1,3,-1,4,7,4,-1,C,RECAPSI,74
-1,-1,-1,-1,-1,3,-1,4,7,4,-1,C,RECQUE,7
-1,-1,-1,-1,-1,3,-1,4,7,4,-1,C,NULIDAD,5
-1,-1,-1,-1,-1,3,-1,4,7,4,-1,C,ACYAMP,12
-1,-1,-1,-1,-1,3,-1,4,7,4,-1,C,CASACION,20
-1,-1,-1,-1,-1,3,-1,4,7,4,-1,C,TRTAP,179
-1,-1,-1,-1,-1,3,-1,4,7,4,-1,C,AUDR,18
-1,-1,-1,-1,-1,3,-1,1,7,1,-1,T,RECAPSD,302
-1,-1,-1,-1,-1,3,-1,1,7,1,-1,T,RECAPSI,21
-1,-1,-1,-1,-1,3,-1,1,7,1,-1,T,RECQUE,3
-1,-1,-1,-1,-1,3,-1,1,7,1,-1,T,ACYAMP,12
-1,-1,-1,-1,-1,3,-1,1,7,1,-1,T,CASACION,12
-1,-1,-1,-1,-1,3,-1,1,7,1,-1,T,TRTAP,112
-1,-1,-1,-1,-1,3,-1,1,7,1,-1,T,AUDR,0
-1,-1,-1,-1,-1,3,-1,1,7,2,-1,T,RECAPSD,326
-1,-1,-1,-1,-1,3,-1,1,7,2,-1,T,RECAPSI,40
-1,-1,-1,-1,-1,3,-1,1,7,2,-1,T,RECQUE,4
-1,-1,-1,-1,-1,3,-1,1,7,2,-1,T,ACYAMP,10
-1,-1,-1,-1,-1,3,-1,1,7,2,-1,T,CASACION,8
-1,-1,-1,-1,-1,3,-1,1,7,2,-1,T,TRTAP,185
-1,-1,-1,-1,-1,3,-1,1,7,2,-1,T,AUDR,0
-1,-1,-1,-1,-1,3,-1,2,7,3,-1,T,RECAPSD,334
-1,-1,-1,-1,-1,3,-1,2,7,3,-1,T,RECAPSI,47
-1,-1,-1,-1,-1,3,-1,2,7,3,-1,T,RECQUE,4
-1,-1,-1,-1,-1,3,-1,2,7,3,-1,T,ACYAMP,11
-1,-1,-1,-1,-1,3,-1,2,7,3,-1,T,CASACION,19
-1,-1,-1,-1,-1,3,-1,2,7,3,-1,T,TRTAP,148
-1,-1,-1,-1,-1,3,-1,2,7,3,-1,T,AUDR,0
-1,-1,-1,-1,-1,3,-1,2,7,4,-1,T,RECAPSD,370
-1,-1,-1,-1,-1,3,-1,2,7,4,-1,T,RECAPSI,58
-1,-1,-1,-1,-1,3,-1,2,7,4,-1,T,RECQUE,4
-1,-1,-1,-1,-1,3,-1,2,7,4,-1,T,ACYAMP,2
-1,-1,-1,-1,-1,3,-1,2,7,4,-1,T,CASACION,16
-1,-1,-1,-1,-1,3,-1,2,7,4,-1,T,TRTAP,42
-1,-1,-1,-1,-1,3,-1,2,7,4,-1,T,AUDR,0
-1,-1,-1,-1,-1,3,-1,1,7,1,-1,F,RECAPSD,347
-1,-1,-1,-1,-1,3,-1,1,7,1,-1,F,LEY 18.895,4
-1,-1,-1,-1,-1,3,-1,1,7,1,-1,F,RECAPSI,204
-1,-1,-1,-1,-1,3,-1,1,7,1,-1,F,RECQUE,13
-1,-1,-1,-1,-1,3,-1,1,7,1,-1,F,ACYAMP,18
-1,-1,-1,-1,-1,3,-1,1,7,1,-1,F,CASACION,19
-1,-1,-1,-1,-1,3,-1,1,7,1,-1,F,TRTAP,375
-1,-1,-1,-1,-1,3,-1,1,7,1,-1,F,AUDR,0
-1,-1,-1,-1,-1,3,-1,1,7,2,-1,F,RECAPSD,286
-1,-1,-1,-1,-1,3,-1,1,7,2,-1,F,LEY 18.895,3
-1,-1,-1,-1,-1,3,-1,1,7,2,-1,F,RECAPSI,208
-1,-1,-1,-1,-1,3,-1,1,7,2,-1,F,RECQUE,12
-1,-1,-1,-1,-1,3,-1,1,7,2,-1,F,ACYAMP,12
-1,-1,-1,-1,-1,3,-1,1,7,2,-1,F,CASACION,4
-1,-1,-1,-1,-1,3,-1,1,7,2,-1,F,TRTAP,165
-1,-1,-1,-1,-1,3,-1,1,7,2,-1,F,AUDR,26
